date,44 BEVERAGES,44 CLEANING,44 DAIRY,44 GROCERY I,44 PRODUCE,45 BEVERAGES,45 CLEANING,45 DAIRY,45 GROCERY I,45 PRODUCE,47 BEVERAGES,47 CLEANING,47 DAIRY,47 GROCERY I,47 PRODUCE
2015-05-31,16967.0,3902.0,4229.0,15522.0,27.0,15041.0,4178.0,3981.0,16416.0,29.0,15316.0,4107.0,3762.0,16239.0,15.0
2015-06-01,9498.0,2943.0,2440.0,9633.0,10648.379,9011.0,3194.0,2523.0,11532.0,7105.713,9183.0,2881.0,2299.0,11292.0,6673.32
2015-06-02,8655.0,2756.0,2184.0,8270.0,9254.756,7591.0,2822.0,2269.0,9595.0,6231.334,7146.0,2574.0,2030.0,10056.0,5842.098
2015-06-03,8891.0,3025.0,2576.0,8973.0,14787.439,7472.0,2524.0,2465.0,9787.0,9407.909,7480.0,2305.0,2041.0,8745.0,8032.325
2015-06-04,7875.0,2304.0,2087.0,6985.0,7620.863,5551.0,2055.0,1849.0,7452.0,5067.571,5626.0,2052.0,1755.0,7361.0,4195.034
2015-06-05,7661.0,2358.0,2315.0,8001.0,8800.694,7672.0,2648.0,2282.0,9204.0,6156.849,6939.0,2155.0,1920.0,8670.0,5177.969
2015-06-06,12668.0,3211.0,3287.0,11703.0,12907.854,10909.0,3191.0,2777.0,11364.0,7923.326,11111.0,3119.0,2840.0,12316.0,7265.488
2015-06-07,14278.0,3440.0,3720.0,12930.0,12805.371,15002.0,4162.0,3836.0,15365.0,10252.481,13336.0,3876.0,3414.0,15195.0,9340.535
2015-06-08,7878.0,2658.0,2201.0,8479.0,9851.361,7648.0,2364.0,2188.0,9060.0,6246.069,7372.0,2152.0,1840.0,8819.0,5845.123
2015-06-09,7739.0,2453.0,2192.0,7524.0,8791.83,5837.0,1866.0,1636.0,6947.0,4592.986,6108.0,1905.0,1607.0,7274.0,4737.445
2015-06-10,7799.0,2439.0,2148.0,7492.0,12604.489,6380.0,2042.0,1907.0,7138.0,8018.537,6009.0,1931.0,1779.0,7345.0,7437.907
2015-06-11,5864.0,1861.0,1769.0,5732.0,6423.393,4442.0,1663.0,1392.0,5656.0,4392.829,4410.0,1327.0,1363.0,5082.0,3541.619
2015-06-12,7328.0,2411.0,2283.0,7698.0,8590.362,7405.0,2216.0,2250.0,7867.0,6005.348,6354.0,1836.0,1672.0,7050.0,4436.214
2015-06-13,12915.0,2918.0,3541.0,11384.0,12331.009,10509.0,2931.0,2830.0,10809.0,7574.887,10276.0,2631.0,2605.0,10991.0,6885.649
2015-06-14,14349.0,3415.0,3713.0,12524.0,13767.14,13336.0,3606.0,3552.0,13541.0,9364.96,12310.0,2906.0,3158.0,12618.0,8884.814
2015-06-15,7049.0,2272.0,2164.0,7029.0,9165.25,7405.0,1994.0,2216.0,8080.0,6180.8027,7192.0,1857.0,1821.0,7813.0,5783.644
2015-06-16,7769.0,2323.0,2197.0,7414.0,8474.01,6993.0,2152.0,2062.0,7884.0,5377.833,7742.0,2110.0,1883.0,9214.0,5155.117
2015-06-17,8766.0,2822.0,2572.0,8711.0,14766.336,6885.0,2099.0,2194.0,8392.0,8259.152,6261.0,2029.0,1952.0,7309.0,7667.893
2015-06-18,6140.0,1864.0,1836.0,5774.0,6521.898,5450.0,1943.0,1754.0,6772.0,4754.412,5030.0,1463.0,1535.0,5901.0,4274.514
2015-06-19,8463.0,2197.0,2687.0,8534.0,8948.437,8213.0,2206.0,2538.0,8883.0,6765.573,6547.0,1911.0,2012.0,7580.0,5358.3647
2015-06-20,14759.0,3328.0,4112.0,12968.0,15560.965,12360.0,3064.0,3451.0,12268.0,9022.758,10799.0,2666.0,2940.0,10802.0,7727.4473
2015-06-21,10881.0,2358.0,2855.0,8992.0,10759.631,11087.0,2742.0,2650.0,10222.0,7641.126,9268.0,2212.0,2371.0,9156.0,6794.268
2015-06-22,7862.0,2356.0,2424.0,7860.0,10429.534,7753.0,2216.0,2167.0,8477.0,6324.569,8612.0,2170.0,2009.0,9289.0,6411.119
2015-06-23,7099.0,2273.0,2312.0,7423.0,8240.898,6594.0,1945.0,1857.0,7278.0,5201.884,6189.0,1773.0,1816.0,7453.0,5312.236
2015-06-24,8996.0,2588.0,2425.0,8388.0,13936.516,6574.0,2107.0,1989.0,8343.0,7746.308,6066.0,1952.0,1961.0,7474.0,6872.066
2015-06-25,5540.0,1543.0,1666.0,4806.0,6032.391,4985.0,1596.0,1518.0,6111.0,4420.656,4996.0,1590.0,1498.0,5597.0,3935.787
2015-06-26,8124.0,1909.0,2269.0,6792.0,7943.239,7480.0,2126.0,2086.0,7825.0,6025.307,6734.0,1652.0,1807.0,6705.0,4669.294
2015-06-27,13586.0,3179.0,3702.0,11437.0,12508.139,10874.0,3212.0,2890.0,11326.0,7877.472,10282.0,2852.0,2799.0,11005.0,6790.534
2015-06-28,15283.0,3461.0,4110.0,12691.0,14183.51,14550.0,3818.0,3792.0,13932.0,9802.834,12548.0,3239.0,3277.0,12537.0,9142.228
2015-06-29,7812.0,2052.0,2225.0,7133.0,8913.695,6624.0,2048.0,2025.0,7838.0,5868.057,6653.0,1941.0,1820.0,7359.0,5611.277
2015-06-30,6853.0,2151.0,2012.0,6760.0,7645.876,6016.0,2026.0,1853.0,7500.0,4769.594,6163.0,2691.0,1794.0,7187.0,4706.284
2015-07-01,9984.0,3246.0,3080.0,10801.0,15865.407,9302.0,3286.0,2805.0,11750.0,9876.42,8187.0,2905.0,2460.0,10522.0,9206.053
2015-07-02,7973.0,2503.0,2147.0,7983.0,8539.015,6947.0,2535.0,1929.0,8400.0,5047.216,7169.0,2257.0,2041.0,8943.0,5857.622
2015-07-03,11014.0,2974.0,2900.0,10411.0,10289.947,8538.0,2805.0,2450.0,9985.0,6498.945,8294.0,2453.0,2345.0,9707.0,6070.772
2015-07-04,14653.0,3507.0,3736.0,13563.0,14423.631,10385.0,3655.0,2925.0,12773.0,7500.759,10945.0,3451.0,2715.0,12348.0,7384.564
2015-07-05,10455.0,2149.0,2327.0,9039.0,9095.802,12025.0,3725.0,3298.0,14063.0,8815.023,12587.0,3821.0,3493.0,14722.0,9959.951
2015-07-06,4447.0,1113.0,1234.0,4390.0,4799.589,10087.0,3362.0,2948.0,12507.0,7668.852,7260.0,2090.0,2126.0,8732.0,5746.768
2015-07-07,4056.0,1225.0,1286.0,4685.0,4912.842,8512.0,3153.0,2416.0,11498.0,6780.74,5176.0,1723.0,1500.0,6619.0,4358.6353
2015-07-08,9800.0,2879.0,2845.0,10230.0,14763.397,7106.0,2569.0,2264.0,9253.0,9040.754,7656.0,2359.0,2197.0,9320.0,7925.229
2015-07-09,7755.0,2291.0,2314.0,7674.0,8316.477,5901.0,1890.0,1803.0,7204.0,5625.3853,6061.0,1863.0,1860.0,7382.0,4653.089
2015-07-10,8413.0,2122.0,2532.0,7960.0,8901.94,7225.0,2254.0,2287.0,8625.0,5925.185,7066.0,1989.0,1876.0,7999.0,4972.399
2015-07-11,11258.0,2970.0,3466.0,11168.0,12506.552,8439.0,2627.0,2404.0,9497.0,6635.938,8036.0,2506.0,2384.0,9739.0,6081.543
2015-07-12,12104.0,2846.0,3201.0,10989.0,12117.632,11726.0,3248.0,3139.0,12017.0,8944.407,10107.0,3042.0,2852.0,11429.0,7720.697
2015-07-13,8149.0,2278.0,2368.0,7900.0,9629.067,6705.0,2049.0,1981.0,8220.0,5614.877,5654.0,1873.0,1774.0,7310.0,5038.695
2015-07-14,7390.0,1916.0,1953.0,6552.0,7599.217,5182.0,1781.0,1789.0,6937.0,4747.251,11089.0,1764.0,1673.0,6931.0,5061.326
2015-07-15,8768.0,2545.0,2582.0,8910.0,13952.417,6211.0,2111.0,2051.0,8427.0,7835.546,5622.0,1755.0,1695.0,7220.0,6531.125
2015-07-16,6670.0,1970.0,2011.0,6989.0,7945.196,5411.0,1833.0,1753.0,7324.0,4738.096,5874.0,1713.0,1696.0,7347.0,4589.825
2015-07-17,8500.0,2185.0,2580.0,8266.0,9295.767,6926.0,2267.0,2208.0,8457.0,6393.231,6205.0,1939.0,1960.0,8035.0,4933.51
2015-07-18,11939.0,2826.0,3085.0,11206.0,12046.174,9445.0,2689.0,2720.0,10439.0,7193.993,8895.0,2494.0,2445.0,10155.0,6731.67
2015-07-19,12587.0,3116.0,3519.0,11976.0,13184.244,11545.0,3409.0,3326.0,13028.0,9303.1045,10205.0,2941.0,2779.0,11447.0,7857.607
2015-07-20,7954.0,2368.0,2249.0,8138.0,9492.416,7170.0,2406.0,2252.0,9063.0,6294.137,7006.0,2096.0,2015.0,8610.0,6065.47
2015-07-21,6763.0,1795.0,1967.0,6980.0,7430.445,6084.0,1973.0,1813.0,7512.0,5065.828,5102.0,1605.0,1632.0,6738.0,4071.454
2015-07-22,7311.0,2191.0,2509.0,8577.0,13889.09,5658.0,1987.0,1797.0,7605.0,7851.2188,5688.0,1557.0,1600.0,6956.0,6633.726
2015-07-23,5922.0,1942.0,1862.0,6193.0,7144.535,5118.0,1675.0,1613.0,6908.0,4197.467,4676.0,1600.0,1360.0,6125.0,4122.958
2015-07-24,7981.0,2112.0,2368.0,7409.0,8552.744,6747.0,1935.0,2020.0,8025.0,5806.163,6478.0,1825.0,1881.0,7434.0,5018.194
2015-07-25,11735.0,2788.0,3028.0,10608.0,11831.058,8487.0,2524.0,2356.0,9991.0,6611.959,7615.0,2199.0,2026.0,8562.0,5813.628
2015-07-26,11115.0,2603.0,3289.0,10685.0,11991.499,10779.0,3089.0,2980.0,11613.0,8869.929,10081.0,2939.0,2632.0,11435.0,8226.508
2015-07-27,7615.0,2058.0,2216.0,7624.0,9280.847,6594.0,2222.0,1904.0,8002.0,5777.705,5642.0,1875.0,1715.0,7615.0,5231.339
2015-07-28,6279.0,1879.0,1924.0,6584.0,7252.547,5783.0,1881.0,1628.0,6705.0,4946.3857,5167.0,1473.0,1498.0,6180.0,4134.727
2015-07-29,7398.0,2311.0,2290.0,7588.0,13700.9795,6236.0,1968.0,1944.0,7520.0,7546.983,5352.0,1651.0,1650.0,6615.0,6513.612
2015-07-30,5823.0,1792.0,1856.0,6044.0,6804.062,6277.0,1736.0,1719.0,6252.0,4216.504,5068.0,2144.0,1496.0,6401.0,4163.002
2015-07-31,8034.0,2427.0,2525.0,8514.0,9366.177,6900.0,2174.0,2100.0,8630.0,5721.817,6874.0,2029.0,1826.0,8189.0,5257.175
2015-08-01,13053.0,3542.0,3801.0,13861.0,12852.408,10746.0,3823.0,3082.0,13726.0,8213.253,10448.0,3449.0,2854.0,13286.0,6830.908
2015-08-02,13690.0,3701.0,3605.0,13819.0,13431.333,11768.0,3888.0,3279.0,14056.0,8949.36,10456.0,3481.0,3167.0,13483.0,8044.342
2015-08-03,9279.0,3072.0,2592.0,9611.0,10426.637,8247.0,3046.0,2497.0,10982.0,7421.033,7266.0,2785.0,2125.0,10916.0,6347.096
2015-08-04,7954.0,2349.0,2381.0,7975.0,8359.542,7047.0,2583.0,2219.0,9194.0,5511.03,6382.0,2290.0,1955.0,8884.0,5364.476
2015-08-05,8025.0,2729.0,2674.0,8529.0,13955.364,7188.0,2430.0,2076.0,9309.0,8543.514,6050.0,1975.0,1861.0,8227.0,7062.211
2015-08-06,6934.0,2141.0,1887.0,6546.0,7366.195,5519.0,1912.0,1683.0,7161.0,4626.923,5630.0,1828.0,1540.0,6696.0,4285.128
2015-08-07,7983.0,1954.0,2322.0,7442.0,7956.125,9154.0,2385.0,2108.0,8315.0,5584.571,6275.0,1909.0,1764.0,8110.0,4780.718
2015-08-08,10072.0,2397.0,2855.0,9254.0,10237.184,8183.0,2496.0,2480.0,10044.0,6669.533,7384.0,2385.0,2077.0,9523.0,5555.083
2015-08-09,8676.0,2227.0,2467.0,8460.0,9245.113,8330.0,2483.0,2357.0,9871.0,6314.299,6653.0,2023.0,1894.0,8510.0,5444.936
2015-08-10,10081.0,2585.0,2848.0,10342.0,11478.028,9570.0,3002.0,2890.0,11467.0,8024.336,8274.0,2517.0,2407.0,10369.0,6746.636
2015-08-11,7678.0,2065.0,2220.0,15639.0,8924.146,6710.0,1972.0,1924.0,7899.0,5825.024,6035.0,1657.0,1736.0,7040.0,5513.795
2015-08-12,8335.0,2618.0,2507.0,8593.0,12953.575,6505.0,2095.0,2136.0,8125.0,8423.438,6020.0,1787.0,1868.0,7479.0,7055.697
2015-08-13,5834.0,1741.0,1749.0,6000.0,6251.506,5764.0,2016.0,1988.0,7167.0,5518.248,5544.0,1770.0,1755.0,7027.0,5049.268
2015-08-14,13927.0,2438.0,2521.0,10749.0,9739.494,15814.0,3096.0,2447.0,16743.0,6999.446,7270.0,1989.0,1912.0,8518.0,5383.211
2015-08-15,17029.0,3666.0,3773.0,15190.0,13106.512,13065.0,3203.0,2331.0,15360.0,6436.913,10002.0,2794.0,2320.0,11752.0,6568.009
2015-08-16,14251.0,3364.0,3384.0,12535.0,12526.617,10478.0,3359.0,2693.0,13404.0,7600.924,10824.0,3387.0,2703.0,12552.0,7905.592
2015-08-17,8716.0,2383.0,2227.0,7895.0,8687.567,7288.0,2571.0,1852.0,9761.0,5678.924,6883.0,2166.0,1854.0,8306.0,5650.361
2015-08-18,7599.0,1874.0,1891.0,7469.0,7709.693,6073.0,2035.0,1509.0,7956.0,4287.635,5941.0,1707.0,1603.0,6620.0,4508.204
2015-08-19,8521.0,2307.0,2286.0,8422.0,13220.231,6376.0,2202.0,1785.0,8113.0,6829.352,5997.0,1906.0,1621.0,7210.0,6690.125
2015-08-20,6668.0,1791.0,1749.0,6065.0,6782.483,6114.0,1985.0,1649.0,7099.0,4465.265,5342.0,1855.0,1508.0,6679.0,4347.557
2015-08-21,8859.0,2201.0,2472.0,7795.0,8492.641,8622.0,2277.0,2006.0,8563.0,5427.684,6237.0,1946.0,1758.0,7447.0,4778.947
2015-08-22,11707.0,2754.0,3187.0,10191.0,10991.513,9316.0,2797.0,2356.0,10194.0,7025.246,8208.0,2360.0,2093.0,9082.0,6283.556
2015-08-23,11842.0,2879.0,3299.0,11007.0,11715.575,10604.0,3187.0,2708.0,11751.0,7528.894,10013.0,2953.0,2537.0,10706.0,7177.572
2015-08-24,8931.0,2156.0,2568.0,8842.0,10032.487,6882.0,2523.0,1950.0,8957.0,5556.188,6982.0,1970.0,1918.0,7743.0,5404.741
2015-08-25,7587.0,2249.0,2160.0,7625.0,8449.5205,5959.0,2012.0,1612.0,7811.0,4592.608,5860.0,1877.0,1615.0,7053.0,4813.439
2015-08-26,7754.0,2149.0,2293.0,7758.0,12340.267,6069.0,2091.0,1834.0,7950.0,6739.462,5893.0,1655.0,1544.0,6611.0,6761.613
2015-08-27,7586.0,1931.0,2003.0,6987.0,7430.5723,4968.0,1634.0,1328.0,6486.0,3920.433,4995.0,2240.0,1487.0,5813.0,3897.908
2015-08-28,8410.0,2247.0,2445.0,8048.0,8386.089,8058.0,2259.0,2062.0,8239.0,5902.19,6839.0,1817.0,1688.0,7536.0,4756.158
2015-08-29,14161.0,3208.0,3622.0,12638.0,12461.734,10080.0,3196.0,2614.0,11554.0,6966.011,9858.0,2732.0,2556.0,10709.0,6766.529
2015-08-30,15265.0,3457.0,3929.0,14155.0,14104.717,12661.0,3896.0,3256.0,13687.0,8894.61,11933.0,3321.0,2951.0,12726.0,8095.179
2015-08-31,10496.0,2689.0,2801.0,9959.0,10107.187,8930.0,2830.0,2366.0,11034.0,6118.596,8626.0,2638.0,2209.0,9857.0,6300.417
2015-09-01,10961.0,2876.0,2760.0,10611.0,10403.128,12279.0,3101.0,2362.0,12660.0,6546.121,9830.0,2979.0,2322.0,11634.0,6616.055
2015-09-02,11425.0,3123.0,3042.0,11108.0,16608.246,9205.0,3027.0,2386.0,12109.0,8763.944,8774.0,2767.0,2423.0,11028.0,9033.297
2015-09-03,9865.0,2187.0,1984.0,8639.0,7930.961,7556.0,2601.0,1792.0,10554.0,4976.832,7319.0,2304.0,1938.0,9131.0,5318.204
2015-09-04,11179.0,2304.0,2666.0,9834.0,9171.064,8808.0,2758.0,2189.0,10851.0,5856.9897,8401.0,2362.0,2090.0,9501.0,5593.42
2015-09-05,18759.0,3789.0,3824.0,15097.0,13530.215,13904.0,4019.0,3151.0,14348.0,8198.8955,14286.0,3767.0,3229.0,14718.0,7992.662
2015-09-06,17912.0,3944.0,4145.0,15519.0,14721.918,16270.0,4276.0,3503.0,16657.0,8854.69,14843.0,3755.0,3329.0,14801.0,8828.989
2015-09-07,9417.0,2469.0,2394.0,8802.0,9347.509,8226.0,2443.0,2109.0,9685.0,5704.669,9068.0,2507.0,2152.0,9779.0,6267.859
2015-09-08,8221.0,2142.0,1846.0,7364.0,7339.786,5931.0,1759.0,1499.0,7105.0,4006.173,6903.0,2059.0,1716.0,7757.0,4697.053
2015-09-09,9285.0,2432.0,2463.0,9006.0,13700.559,7236.0,2061.0,1809.0,8325.0,7091.41,7081.0,2120.0,1704.0,7454.0,6969.528
2015-09-10,7510.0,2011.0,1722.0,6811.0,7022.095,5594.0,1867.0,1392.0,6285.0,3984.387,5722.0,1485.0,1333.0,6025.0,3900.464
2015-09-11,9677.0,2228.0,2352.0,8058.0,7753.861,8016.0,2190.0,1868.0,8068.0,5353.521,7454.0,1879.0,1687.0,7394.0,4569.862
2015-09-12,15728.0,3193.0,3719.0,12801.0,13617.077,12082.0,3104.0,2629.0,11753.0,7609.097,10945.0,2709.0,2740.0,11200.0,6532.413
2015-09-13,16505.0,3214.0,3546.0,13278.0,14943.127,15188.0,3487.0,3390.0,14395.0,9400.038,14492.0,3264.0,2977.0,13596.0,8870.156
2015-09-14,9991.0,1992.0,2234.0,7916.0,8865.223,5229.0,1522.0,1337.0,5991.0,4287.179,7966.0,1847.0,1816.0,7580.0,5395.025
2015-09-15,8482.0,1883.0,1963.0,6875.0,7779.785,6891.0,1931.0,1635.0,7657.0,5097.191,6843.0,1827.0,1649.0,7188.0,4651.04
2015-09-16,10142.0,2737.0,2417.0,9331.0,14226.681,7721.0,2336.0,1956.0,8584.0,7949.77,7477.0,1991.0,1856.0,7513.0,7347.517
2015-09-17,7620.0,2155.0,1881.0,7184.0,7375.368,5723.0,1785.0,1407.0,6321.0,3969.157,6118.0,1620.0,1465.0,6789.0,4634.221
2015-09-18,9140.0,2198.0,2346.0,7851.0,8116.157,7617.0,1972.0,1871.0,7305.0,5678.867,6926.0,1998.0,1631.0,7369.0,4610.787
2015-09-19,14571.0,3443.0,3421.0,13162.0,13012.526,11968.0,2998.0,2780.0,11876.0,7536.436,12287.0,3110.0,2680.0,12142.0,7305.522
2015-09-20,16879.0,3417.0,3651.0,13852.0,13720.102,14612.0,3579.0,3398.0,13876.0,8828.673,14587.0,3423.0,3104.0,13541.0,8973.577
2015-09-21,9343.0,2130.0,2077.0,8232.0,8792.899,7518.0,2358.0,1973.0,8455.0,5757.942,8245.0,2196.0,1919.0,8572.0,6110.888
2015-09-22,8385.0,2171.0,1936.0,7204.0,7524.118,6045.0,1779.0,1612.0,6367.0,4515.889,6000.0,1737.0,1574.0,6680.0,4790.595
2015-09-23,8997.0,2872.0,2187.0,8787.0,13409.628,6582.0,1991.0,1833.0,7339.0,8160.492,6621.0,1878.0,1741.0,7481.0,7068.578
2015-09-24,8010.0,2055.0,1865.0,6800.0,7367.674,4966.0,1617.0,1307.0,6112.0,4203.816,5825.0,1750.0,1403.0,6444.0,4062.064
2015-09-25,9200.0,2367.0,2364.0,8190.0,8275.911,7741.0,2191.0,1980.0,8602.0,5235.989,7261.0,1862.0,1806.0,7515.0,4803.922
2015-09-26,14814.0,3125.0,3337.0,13627.0,13354.602,11252.0,3020.0,2622.0,11683.0,7041.866,12399.0,2951.0,2659.0,11427.0,7307.754
2015-09-27,17508.0,3535.0,3792.0,14426.0,14600.6875,14703.0,3229.0,3396.0,13491.0,9241.443,14308.0,3413.0,3211.0,13941.0,9343.519
2015-09-28,9117.0,2101.0,2158.0,7985.0,8979.535,7121.0,2256.0,1718.0,7624.0,5552.86,7785.0,1757.0,1731.0,7438.0,5661.691
2015-09-29,7899.0,1855.0,1885.0,6933.0,7680.127,6166.0,1808.0,1628.0,6440.0,4310.641,6664.0,2485.0,1589.0,6563.0,4840.845
2015-09-30,9331.0,2462.0,2361.0,8956.0,13745.789,7439.0,2190.0,1764.0,8298.0,7862.362,6778.0,2027.0,1771.0,7507.0,6586.641
2015-10-01,9222.0,2622.0,2349.0,9748.0,8753.791,7251.0,2550.0,2062.0,10371.0,5371.901,8169.0,2496.0,2052.0,10618.0,5344.997
2015-10-02,10824.0,2832.0,3107.0,11265.0,10297.741,9078.0,2814.0,2483.0,11618.0,6808.332,9965.0,2818.0,2544.0,11864.0,6106.42
2015-10-03,18843.0,4382.0,4626.0,18551.0,14601.3125,14479.0,4276.0,3500.0,17677.0,8822.869,14639.0,4244.0,3421.0,17720.0,8388.92
2015-10-04,21011.0,4374.0,4704.0,18974.0,15631.321,17589.0,4629.0,3940.0,19703.0,9835.77,17192.0,4399.0,3894.0,19615.0,10050.596
2015-10-05,10491.0,2868.0,2429.0,10078.0,9636.608,8836.0,2601.0,2217.0,11402.0,6054.937,8160.0,2474.0,1959.0,10134.0,6381.339
2015-10-06,8422.0,2329.0,2159.0,8419.0,7958.204,6500.0,2089.0,1709.0,8032.0,4725.398,6956.0,2039.0,1698.0,8416.0,4942.859
2015-10-07,8399.0,2388.0,2546.0,9179.0,13841.735,6577.0,2126.0,1821.0,8459.0,7263.026,6710.0,2023.0,1768.0,8836.0,7352.548
2015-10-08,6599.0,1694.0,1780.0,6785.0,6489.792,6060.0,1552.0,1456.0,6280.0,3855.349,5416.0,1456.0,1413.0,6623.0,3685.324
2015-10-09,12646.0,2983.0,3394.0,13094.0,11264.634,10552.0,3003.0,2840.0,12011.0,7140.941,11208.0,2872.0,2841.0,13296.0,7275.632
2015-10-10,13174.0,2627.0,3303.0,11128.0,11145.765,10746.0,3056.0,2750.0,12145.0,6839.478,10656.0,2721.0,2771.0,11847.0,6916.975
2015-10-11,14160.0,3027.0,3605.0,12519.0,12256.013,11984.0,3103.0,3190.0,13561.0,7909.64,12375.0,3185.0,2889.0,13456.0,8205.966
2015-10-12,8241.0,2144.0,2182.0,8234.0,8932.745,6841.0,1878.0,1910.0,8535.0,5456.8433,7022.0,1924.0,1981.0,8107.0,5764.421
2015-10-13,4567.0,1126.0,1346.0,4716.0,5020.738,4358.0,1464.0,1270.0,5510.0,3796.851,5232.0,1500.0,1314.0,6663.0,4086.16
2015-10-14,8560.0,2556.0,2710.0,9426.0,14347.918,5932.0,1953.0,1768.0,7792.0,7405.817,6092.0,1944.0,1778.0,7399.0,7203.357
2015-10-15,6498.0,2077.0,2028.0,7195.0,7789.677,4934.0,1568.0,1443.0,6331.0,4144.668,5844.0,1677.0,1538.0,6756.0,4587.007
2015-10-16,9451.0,2379.0,2648.0,9483.0,9110.256,7562.0,2095.0,2130.0,9127.0,5302.833,7783.0,2194.0,2118.0,9194.0,4982.77
2015-10-17,14910.0,3655.0,4080.0,14852.0,13501.82,12309.0,3477.0,3160.0,13608.0,8022.736,12902.0,3245.0,3166.0,13398.0,8073.201
2015-10-18,16087.0,3441.0,4239.0,14920.0,14156.962,14550.0,3729.0,3686.0,15907.0,9040.804,14241.0,3348.0,3550.0,14565.0,9444.863
2015-10-19,8846.0,2265.0,2437.0,8163.0,9415.89,7114.0,2024.0,1911.0,8076.0,5237.791,7355.0,2110.0,1998.0,8725.0,5482.613
2015-10-20,6620.0,2601.0,1896.0,7090.0,7481.672,5932.0,1931.0,1754.0,7518.0,4881.42,6345.0,2074.0,1731.0,8489.0,5075.294
2015-10-21,8971.0,2467.0,2590.0,8479.0,13730.387,6090.0,1952.0,1966.0,7714.0,7789.214,5914.0,1751.0,1710.0,7179.0,7508.483
2015-10-22,6653.0,1845.0,2016.0,11638.0,8055.154,4947.0,1683.0,1435.0,6387.0,4270.037,4878.0,1459.0,1463.0,6193.0,4099.139
2015-10-23,8624.0,2304.0,2448.0,8836.0,10102.098,8149.0,1986.0,1991.0,8319.0,5347.724,6535.0,1854.0,1901.0,7982.0,5008.521
2015-10-24,13922.0,2977.0,3635.0,12495.0,12802.919,10151.0,2828.0,2840.0,11854.0,7544.2207,10492.0,2589.0,2871.0,11908.0,7272.408
2015-10-25,14743.0,2790.0,3881.0,13269.0,14131.599,13529.0,3142.0,3484.0,14550.0,8596.1,13450.0,3278.0,3352.0,14637.0,9336.923
2015-10-26,7601.0,1879.0,2238.0,7684.0,8496.811,6411.0,1975.0,1891.0,7963.0,5216.376,6330.0,1801.0,1798.0,7281.0,5140.795
2015-10-27,6280.0,1748.0,1823.0,23233.0,6825.628,4985.0,1583.0,1483.0,6048.0,4096.34,4908.0,1453.0,1328.0,5783.0,4113.729
2015-10-28,6186.0,1949.0,2042.0,6912.0,11123.935,5518.0,1620.0,1659.0,6389.0,6479.125,5094.0,2340.0,1396.0,6745.0,6361.502
2015-10-29,5531.0,1591.0,1652.0,6353.0,6126.24,4631.0,1337.0,1245.0,6296.0,3859.492,4203.0,1326.0,1226.0,5590.0,3521.31
2015-10-30,7720.0,1934.0,2372.0,8037.0,8485.705,6535.0,1911.0,1698.0,7924.0,4578.551,6686.0,1833.0,1700.0,8255.0,4499.6
2015-10-31,10521.0,2592.0,3048.0,11446.0,10645.317,10106.0,2763.0,2557.0,12305.0,6469.028,9835.0,2666.0,2523.0,12390.0,6317.784
2015-11-01,10329.0,2517.0,3090.0,11063.0,10023.627,10099.0,2884.0,2657.0,12086.0,7077.514,9440.0,2608.0,2327.0,12050.0,5992.046
2015-11-02,10088.0,2597.0,2693.0,10545.0,8623.743,10302.0,3078.0,2543.0,13098.0,6952.086,9996.0,2782.0,2523.0,12434.0,6678.647
2015-11-03,13839.0,3530.0,3736.0,14352.0,13034.977,15581.0,4009.0,3595.0,16905.0,8637.2,13555.0,3606.0,3232.0,15914.0,9137.312
2015-11-04,8766.0,2855.0,2868.0,10897.0,15317.145,9224.0,2593.0,2457.0,10552.0,9353.619,8302.0,2482.0,2304.0,10652.0,9239.213
2015-11-05,6860.0,2126.0,2187.0,7794.0,8380.606,6084.0,2090.0,1628.0,7472.0,4760.392,5900.0,2033.0,1752.0,7844.0,4460.571
2015-11-06,8340.0,2577.0,2506.0,8390.0,9102.026,7175.0,2129.0,1955.0,8526.0,5285.477,7043.0,2204.0,2062.0,9824.0,5138.547
2015-11-07,12878.0,3312.0,3619.0,13550.0,13647.252,12042.0,3525.0,3158.0,14458.0,8002.058,11067.0,3123.0,2876.0,14196.0,8099.792
2015-11-08,15335.0,3572.0,4096.0,15083.0,15180.348,14011.0,3725.0,3656.0,15771.0,9288.435,14777.0,3787.0,3461.0,16892.0,10238.64
2015-11-09,7765.0,2460.0,2208.0,8525.0,8818.77,6896.0,2146.0,1880.0,8703.0,5196.265,6978.0,1897.0,1833.0,8556.0,5972.303
2015-11-10,7746.0,2182.0,2150.0,7712.0,7673.757,5822.0,1978.0,1598.0,7481.0,4746.243,5359.0,1816.0,1665.0,7053.0,4541.605
2015-11-11,7686.0,2409.0,2473.0,8780.0,13981.187,6101.0,1754.0,1776.0,7221.0,7659.355,6151.0,1872.0,1855.0,7860.0,7166.217
2015-11-12,4641.0,1259.0,1250.0,4469.0,5343.079,4461.0,1417.0,1311.0,5381.0,3601.821,4772.0,1333.0,1520.0,6134.0,4154.049
2015-11-13,8034.0,2037.0,2624.0,8127.0,8590.871,7512.0,2063.0,2014.0,8382.0,5604.52,6215.0,1565.0,1746.0,7140.0,4738.689
2015-11-14,13378.0,2850.0,3603.0,12516.0,12949.527,10981.0,2617.0,2718.0,11153.0,7052.782,10586.0,2462.0,2820.0,11127.0,6692.881
